product_id,product_type,join_deny,text
581,S,1,"정기적금  영업점,인터넷,스마트폰 1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율 제한없음 보호금융상품 1인당 최고 5천만원"
582,S,1,"정기적금-인터넷  영업점,인터넷,스마트폰 1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율 제한없음 보호금융상품 1인당 최고 5천만원"
583,S,1,"정기적금-모바일  영업점,인터넷,스마트폰 1개월이내→약정금리 또는 만기시 정기적금이율 중 낮은금리 적용, 1개월 초과→보통예금이율 제한없음 보호금융상품 1인당 최고 5천만원"
584,S,1,"정기적금  영업점,인터넷 만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1% 제한없음 중도해지이율:
1개월미만: 계약일의 보통예금 금리, 
1개월이상 6개월미만: 약정이율의 50%, 
6개월이상 12개월미만: 약정이율의 60%, 12개월이상: 약정이율의 70%"
585,S,1,"비대면-정기적금  스마트폰 만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1% 만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 최근 30일이내 전은행에서 입출금통장 개설내역이 없는 고객, 미국인납세자에 해당하지 않는 고객 중도해지이율:
1개월미만: 계약일의 보통예금 금리, 
1개월이상 6개월미만: 약정이율의 50%, 
6개월이상 12개월미만: 약정이율의 60%, 12개월이상: 약정이율의 70%"
586,S,1,"정기적금 계약기간이 1년이상인 정기예금, 정기적금, 신용부금 만기수령액 이하를 1년 이상으로 재예치시 영업점 만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용 내·외국인 대상 1만원이상 가입가능"
587,S,1,"e-정기적금  인터넷 만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용 내·외국인 대상 1만원이상 가입가능"
588,S,1,"m-정기적금  스마트폰 만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용 내·외국인 대상 1만원이상 가입가능"
589,S,1,"SB톡톡-정기적금  스마트폰 만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용 내·외국인 대상 1만원이상 가입가능"
590,S,1,"자유적립예금 계약기간이 1년이상인 정기예금, 정기적금, 신용부금 만기수령액 이하를 1년 이상으로 재예치시 영업점 만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용 내·외국인 대상 1천원이상 가입가능, 최소가입기간 3개월이상"
591,S,1,"정기적금  영업점 - 만기 후 1개월 이하: 적금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2% 제한없음 "
592,S,1,"e정기적금  인터넷,스마트폰 - 만기 후 1개월 이하: 적금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2% 제한없음 "
593,S,1,"SB톡톡 정기적금  스마트폰 - 만기 후 1개월 이하: 적금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2% 제한없음 "
594,S,1,"정기적금 인터넷뱅킹, 스마트폰뱅킹 가입 시 우대금리 지급(+0.2~0.3%) 영업점,인터넷,스마트폰 1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리 제한없음 "
595,S,1,"비대면 정기적금   1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리 제한없음 "
596,S,1,"착한운전정기적금 조건에 따른 우대금리[최저0.5%~최고1.0%] -착한운전마일리지 신청자, 저공해차량 운전자, 전기차운전자, 수소차운전자, 장애인차량운전자 영업점 1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리 제한없음 "
597,S,1,"행복나눔정기적금 조건에 따른 우대금리[최저0.5%~최고1.0%] -자원봉사자, 헌혈자 영업점 1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리 제한없음 "
598,S,1,"내가디자인하는적금 해당 적용조건에 따른 우대금리 제공[0.1% ~ 0.5%]
-정기예금 이용 -첫번째 적금 가입 -고객등록5년이상 -2인이상 동반가입 -다자녀(3인)를 두신 -올해의 띠 -60세 이상 -계약기간 24개월 이상 -계약기간36개월 이상 -자동만기재예치 고객 영업점 1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리 제한없음 "
599,S,1,"정기적금 우대사항 없음 영업점 * 만기 후 1개월 이내 기간 : 최종 이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용 제한없음 최소가입금액: 1만원 이상"
600,S,1,"정기적금 (인터넷,스마트,비대면) 우대사항 없음 인터넷,스마트폰 * 만기 후 1개월 이내 기간 : 최종 이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용 제한없음 최소가입금액: 1만원 이상"
601,S,1,"페퍼스2030적금 (디지털페퍼앱) -우대이율 최고 연1.5%적용(우대금리는 만기해지에 한해 조건충족시 적용)
조건1)당행 입출금계좌에서 페퍼스2030적금 계좌로 6회이상 자동이체 시 1.0% 우대 
조건2)마케팅 상품서비스 안내(문자,전화 2개항목) 모두 동의 시(신규일부터 만기일까지 유지) 0.5%우대 
*조건1,2,는 각각 적용 가능 스마트폰 -만기 후 1개월 이내 기간 : 당초 기본이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용 
-만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용 
-납입지연,만기앞당김 이율 : 기간별 가입당일 약정이율 적용 실명의 개인(1인1계좌, 당행입출금계좌 보유 고객) 비대면 전용, 기본이율 3.5%+우대이율 최고 1.5%(우대이율: 당행 입출금계좌에서 페퍼룰루 2030적금으로 6회이상 자동이체 시, 1.0%, 마케팅 상품서비스 안내문자 전화동의시 0.5%)
-가입자격: 1인1계좌 당행입출금계좌 보유고객
-가입기간 12개월
-가입금액: 1만원~30만원"
602,S,1,"페퍼스정기적금 (디지털페퍼앱) 우대사항 없음 스마트폰 * 만기 후 1개월 이내 기간 : 최종 이율과 만기 시점 동일 상품 동일 계약기간의 신규 약정금리 중 낮은 금리를 적용
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용 실명의 개인 비대면 전용상품
최소가입금액: 1만원 이상"
603,S,1,"페퍼스 펫적금 with 핏펫 해당사항 없음 스마트폰 * 만기 후 1개월 이내 기간 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의
신규 약정금리 중 낮은 이율
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율 적용 개인고객(1인 1계좌, 당행 입출금 보유고객 중 핏펫 앱에서 로그인 후 쿠폰코드를 수령한 고객) 최소가입금액: 1만원 이상"
604,S,1,"AI Peppers 배구사랑 정기적금 우대사항 없음 스마트폰 *신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기후이자율 적용
*만기 후 이자율
- 1개월 이내 (당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율) 
- 1개월 초과 ~ (보통예금 이율)
- 납입지연 이율(만기앞당김 이율 기간별 정기적금 기본이율) 개인고객(당행 입출금 계좌 보유 고객 중 페퍼스타디움 방문 관람 시 제공된 쿠폰코드를 수령한 고객, 1인1계좌),
쿠폰 유효기간에 한함 *최소가입금액: 1만원 이상
*최고한도(단위:원) 50만원(정액 적립식)"
605,S,1,뱅뱅뱅 정기적금  스마트폰 연0.1% 제한없음 
606,S,1,"정기적금  영업점,인터넷,스마트폰 연0.1% 제한없음 "
607,S,1,비대면 정기적금  스마트폰 연0.1% 제한없음 
608,S,1,"한화가족사랑정기적금  영업점 - 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율 없음 "
609,S,1,"e뱅킹정기적금  인터넷,스마트폰 - 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율 인터넷뱅킹, 스마트폰뱅킹 전용 "
610,S,1,"Mymo 정기적금  스마트폰 - 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율 자체앱(Mymo) 전용 자체앱(Mymo) 전용"
611,S,1,정기적금  영업점 - 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1% 제한없음 
612,S,1,"정기적금(인터넷,모바일,비대면)  인터넷,스마트폰 - 만기 후 1개월 이내 : 약정금리 - 만기 후 1개월 초과 : 연 0.1% 제한없음 "
613,S,1,"더 드림 정기적금  영업점 - 만기 후 1개월 이하: 약정금리와 동일한 금리 적용
- 만기 후 1개월 초과: 보통예금이율 누구나가입가능 월 불입액 최대 500만원"
614,S,1,"자유적립식예금  영업점 - 만기 후 1개월 이하: 약정금리와 동일한 금리 적용
- 만기 후 1개월 초과: 보통예금이율 누구나가입가능 자유적립식"
615,S,1,"정기적금  영업점 - 만기 후 1개월 이하: 약정금리와 동일한 금리 적용
- 만기 후 1개월 초과: 보통예금이율 누구나가입가능 "
616,S,1,정기적금 인터넷/스마트폰뱅킹 가입시 0.1% 우대 영업점 *만기 후 1개월 이내: 가입 시 약정이율과 만기 시 판매이율 중 낮은금리 적용 *1개월 초과 시 : 연0.3% *2019.07.01. 이후 가입분 부터적용.이전가입분은 연0.3% 제한없음 -
617,S,1,"e-정기적금 - 인터넷,스마트폰 *만기 후 1개월 이내: 가입 시 약정이율과 만기 시 판매이율 중 낮은금리 적용 *1개월 초과 시 : 연0.3% *2019.07.01. 이후 가입분 부터적용.이전가입분은 연0.3% 제한없음 -"
618,S,1,"정기적금  영업점 1개월이내 : 만기시 동일사품 동일계약기간의 신규 약정금리
1개월초과 : 보통예금이율 제한없음 상품 문의 ☎ 043-256-9114"
619,S,1,"정기적금(온라인)  인터넷,스마트폰 1개월이내 : 만기시 동일사품 동일계약기간의 신규 약정금리
1개월초과 : 보통예금이율 제한없음 상품 문의 ☎ 043-256-9114"
620,S,1,"펫팸정기적금_천안지점  영업점 1개월이내 : 만기시 동일사품 동일계약기간의 신규 약정금리
1개월초과 : 보통예금이율 반려동물을 키우는 지점방문고객(개인) 상품 문의 ☎ 041-522-9114"
621,S,1,"정기적금  영업점 - 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용
- 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용 제한없음 *방문가입
* 중도해지이율
- 1개월미만 : 계약일의 보통예금 이율
- 1개월이상 6개월미만 : 약정이율의 50%
- 6개월이상 12개월미만 : 약정이율의 55%
- 12개월이상 : 약정이율의 60%
* 단, 최저금리는 보통예금이율 이상 적용"
622,S,1,"e-정기적금  인터넷 - 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용
- 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용 제한없음 * 중도해지이율
- 1개월미만 : 계약일의 보통예금 이율
- 1개월이상 6개월미만 : 약정이율의 50%
- 6개월이상 12개월미만 : 약정이율의 55%
- 12개월이상 : 약정이율의 60%
* 단, 최저금리는 보통예금이율 이상 적용"
623,S,1,"m-정기적금  스마트폰 - 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용
- 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용 제한없음 * 중도해지이율
- 1개월미만 : 계약일의 보통예금 이율
- 1개월이상 6개월미만 : 약정이율의 50%
- 6개월이상 12개월미만 : 약정이율의 55%
- 12개월이상 : 약정이율의 60%
* 단, 최저금리는 보통예금이율 이상 적용"
624,S,1,"정기적금  영업점 만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%) 제한없음 * 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%
12개월 이상 ~ 24개월 미만 : 약정이율의 55%"
625,S,1,"e-정기적금  인터넷,스마트폰 만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%) 제한없음 * 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%
12개월 이상 ~ 24개월 미만 : 약정이율의 55%"
626,S,1,"비대면 정기적금  스마트폰 만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%) 제한없음 * 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%
12개월 이상 ~ 24개월 미만 : 약정이율의 55%"
627,S,1,"크크크 정기적금  스마트폰 만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%) 제한없음 * 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%
12개월 이상 ~ 24개월 미만 : 약정이율의 55%"
628,S,1,"SB톡톡-정기예금  스마트폰 1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용 제한없음 "
629,S,1,"정기적금  영업점 1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용 제한없음 "
630,S,1,"꿈나무장학적금  영업점 1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용 1~19세 "
631,S,1,"e-정기적금  인터넷,스마트폰 1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용 제한없음 "
632,S,1,"SB톡톡-정기적금  스마트폰 1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용 제한없음 "
633,S,1,"정기적금  영업점 1. 2019년 7월 1일 이전 신규
-보통예금 이율

2. 2019년 7월 1일 신규분 부터
-1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율
-1개월 초과: 보통예금 이율 제한없음 중도해지이율
-1개월 미만: 보통예금이율
-1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50%
-3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60%
-12개월 이상: 계약일의 계약기간별 약정이율의 70%"
634,S,1,"비대면 정기적금  스마트폰 1. 2019년 7월 1일 이전 신규
-보통예금 이율

2. 2019년 7월 1일 신규분 부터
-1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율
-1개월 초과: 보통예금 이율 제한없음 중도해지이율
-1개월 미만: 보통예금이율
-1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50%
-3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60%
-12개월 이상: 계약일의 계약기간별 약정이율의 70%"
635,S,1,"E-정기적금  인터넷 1. 2019년 7월 1일 이전 신규
-보통예금 이율

2. 2019년 7월 1일 신규분 부터
-1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율
-1개월 초과: 보통예금 이율 제한없음 중도해지이율
-1개월 미만: 보통예금이율
-1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50%
-3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60%
-12개월 이상: 계약일의 계약기간별 약정이율의 70%"
636,S,1,"정기적금  영업점 *만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용 제한없음 "
637,S,1,"스타e_정기적금  인터넷,스마트폰 *만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용 제한없음 "
638,S,1,"꿈나무 정기적금 ※ 가입기간 중 출산시 우대 금리 제공
①가입기가 중 출산시 + 1.00%
②가입기간 중 다둥이 가정(미성년 자녀 2명 이상) 출산시 + 1.50%
*①,②는 중복 적용불가 및 출산한 아이 기준 1계좌 혜택
*단위는 연% 영업점 *만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용 제한없음 *가입한도: 월 블입액 1만원 ~ 50만원 이하
*대면가입
*만기시 증빙서류 첨부시 우대 혜택 제공"
639,S,1,"정기적금  영업점 - 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리 제한없음 해당없음"
640,S,3,"장학적금자유식  영업점 - 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리 
- 만기후 1개월초과 : 보통예금 금리 만19세 미만의 청소년만 가입가능 창구에서만 가입가능"
641,S,1,"정기적금-인터넷  인터넷,스마트폰 - 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리 제한없음 해당없음"
642,S,1,"정기적금  영업점 1개월내: 가입 당시 이율과 만기시점 해당 계약기간 이율과 비교하여 낮은 금리적용
1개월후: 보통예금 금리와 동일 제한없음 "
643,S,1,"정기적금(비대면,인터넷뱅킹,스마트폰뱅킹)  인터넷,스마트폰 1개월내: 가입 당시 이율과 만기시점 해당 계약기간 이율과 비교하여 낮은 금리적용
1개월후: 보통예금 금리와 동일 제한없음 "
644,S,1,"정기적금  영업점 *만기경과 1개월이내 : 
- 해당 약정기간 정기적금 현행이율
*만기경과 1개월이후 : 보통예금 이율 제한없음 예금자보호한도외 기타사항 없음"
645,S,1,"정기적금(인터넷뱅킹,비대면)  인터넷 *만기경과 1개월이내 : 
- 해당 약정기간 정기적금 현행이율
*만기경과 1개월이후 : 보통예금 이율 제한없음 예금자보호한도외 기타사항 없음"
646,S,1,정기적금 없음. 영업점 (만기 후 예치 기간 기준) * 1개월까지: 당초 약정이율 * 1개월 초과: 0.5% 제한없음. 중도해지 이율 (실 예치 기간 기준) *1개월 미만: 0.5% *1개월~3개월 미만: 1.0% *3개월~6개월 미만: 1.3% *6개월~10개월 미만: 1.6% *10개월 이상: 1.8%
647,S,1,"정기적금 (인터넷뱅킹,스마트뱅킹,비대면) 없음. 인터넷,스마트폰 (만기 후 예치 기간 기준) * 1개월까지: 당초 약정이율 * 1개월 초과: 0.5% 제한없음. 중도해지 이율 (실 예치 기간 기준) *1개월 미만: 0.5% *1개월~3개월 미만: 1.0% *3개월~6개월 미만: 1.3% *6개월~10개월 미만: 1.6% *10개월 이상: 1.8%"
648,S,1,자유 적립예금  영업점 - 보통예금 기본이율 제한없음 
649,S,1,"정기적금  영업점 ○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율 
○ 만기후 1개월이후 : 0.3% 누구나 가입가능 가입한도 없음"
650,S,1,"e-정기적금  인터넷,스마트폰 ○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율 
○ 만기후 1개월이후 : 0.3% 누구나 가입가능 가입채널 제한(인터넷, 모바일 전용)"
651,S,1,"e-로운 정기적금  스마트폰 ○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율 
○ 만기후 1개월이후 : 0.3% 누구나 가입가능 가입채널 제한(스마트폰 전용)"
652,S,1,"스마트 아이플러스 정기적금 만 18세 이하 자녀 수 2명 우대이율 2.0%,
자녀 수 3명 이상 우대이율 3.0% 영업점 ○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 일반적금 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3% 만 18세이하 다자녀를 둔 부모 가입채널 제한(창구 전용) / 가입금액 제한(월 불입액 50만 원) / 1인 1계좌 / 본 상품은 한도금액 초과 시 조기에 소진될 수 있습니다."
653,S,1,"정기적금  영업점 - 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2% 제한없음 "
654,S,1,"정기적금(자유적립식)  영업점 - 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2% 제한없음 "
655,S,1,"인터넷정기적금  인터넷 - 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2% 제한없음 "
656,S,1,"인터넷정기적금(자유적립식)  인터넷 - 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2% 제한없음 "
657,S,1,"비대면 정기적금  스마트폰 - 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2% 제한없음 "
658,S,1,"스마트뱅킹 정기적금  스마트폰 - 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2% 제한없음 "
659,S,1,"스마트뱅킹 정기적금(자유적립식)  스마트폰 - 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2% 제한없음 "
660,S,1,"정기적금 - 영업점,인터넷,스마트폰 1개월이하:당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
1개월초과:보통예금이율 제한없음 최소금액 1만원이상"
661,S,1,"인터넷정기적금 - 인터넷 -1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리 -제한없음 -인터넷 전용"
662,S,1,"톡톡정기적금(비대면) - 스마트폰 -1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리 -제한없음 -스마트폰 전용"
663,S,1,"정기적금 - 영업점 -1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리 -제한없음 -창구방문"
664,S,1,"정기적금  영업점 - 만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
- 만기후 1개월 초과 : 보통예금 이율 제한없음 예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다."
665,S,1,"비대면정기적금  스마트폰 - 만기후 1개월 이내 : 약정이율 Ⅹ 100%
- 만기후 1개월 초과 : 연0.2% 제한없음 "
666,S,1,"정기적금  영업점 -만기후 1개월 이내 : 약정이율 Ⅹ 100% 
-만기후 1개월 초과: 연0.2% 제한없음 "
667,S,1,"e-정기적금  인터넷 -만기후 1개월 이내 : 약정이율 Ⅹ 100% 
-만기후 1개월 초과: 연0.2% 제한없음 "
668,S,1,정기적금  영업점 *만기 후 1개월 간 : 가입이율과 만기일 당시 기간별 정기적금이율 중 낮은 이율 ＊만기후 1개월초과 : 보통예금 이율 * 적용대상 : 19.07.01 신규가입자부터 적용 (이전가입자는 영업점 확인요망) 제한없음 
669,S,1,비대면정기적금  스마트폰 *만기 후 1개월 간 : 가입이율과 만기일 당시 기간별 정기적금이율 중 낮은 이율 ＊만기후 1개월초과 : 보통예금 이율 * 적용대상 : 19.07.01 신규가입자부터 적용 (이전가입자는 영업점 확인요망) 만19세 이상 내국인(법인불가) SB톡톡플러스 비로그인서비스로 신규가입 시
670,S,1,"e-정기적금  인터넷,스마트폰 *만기 후 1개월 간 : 가입이율과 만기일 당시 기간별 정기적금이율 중 낮은 이율 ＊만기후 1개월초과 : 보통예금 이율 * 적용대상 : 19.07.01 신규가입자부터 적용 (이전가입자는 영업점 확인요망) 제한없음 인터넷뱅킹, SB톡톡플러스 로그인 시"
671,S,1,"플러스 정기적금  영업점 1개월이하-약정금리와 기준금리 중 낮은금리
1개월초과-보통예금이율 제한없음 "
672,S,1,"플러스 정기적금(비대면)  인터넷,스마트폰 1개월이하-약정금리와 기준금리 중 낮은금리
1개월초과-보통예금이율 제한없음 "
673,S,1,"정기적금  영업점 연 0.1% 제한없음 예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며 , 5천만원을 초과하는 나머지 금액은 보호하지 않습니다."
674,S,1,"정기적금  영업점 -만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 이후 : 0.20% (보통예금 금리적용) 제한없음 예금자보호법에 의해 원리금 기준 5,000만원까지 보호"
675,S,1,"정기적금(비대면)  인터넷,스마트폰 -만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 이후 : 0.20% (보통예금 금리적용) 제한없음 예금자보호법에 의해 원리금 기준 5,000만원까지 보호"
676,S,1,"자유정기적금  영업점,인터넷,스마트폰 - 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기시점 약정이율] 중 낮은이율(고정)
- 만기후 1개월 이후 : 현행 보통예금 이율 제한없음 "
677,S,1,"정기적금 - 만기해지 시 지급이율적용
[지급이율=약정이율+우대이율
(약정이율은 가입시 정기예금 1년제(단리/창구판매)이율적용)] 영업점,인터넷,스마트폰 - 만기후 1개월 까지 : 계약기간별 [가입 시 지급이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%) 제한없음 "
678,S,1,정기적금  영업점 -만기 후 1개월 까지: 최종약정이율과 현재이율 중 낮은금리 적용 -만기 후 1개월 초과: 보통예금 금리 적용 제한없음 
679,S,1,"정기적금(비대면)  인터넷,스마트폰 -만기 후 1개월 까지: 최종약정이율과 현재이율 중 낮은금리 적용 -만기 후 1개월 초과: 보통예금 금리 적용 제한없음 월 최대 불입금: 100만원"
680,S,1,"정기적금 해당사항 없음 영업점 만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용 제한없음 제한없음"
681,S,1,"정기적금 - 인터넷,스마트폰 - 만기후 1개월이내 약정금리와 현행고시금리중 낮은 이율
- 1개월초과시 보통예금 이자율 적용 제한없음 제한없음"
682,S,1,"e-정기적금 - 인터넷,스마트폰 만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용 제한없음 제한없음"
683,S,1,"정기예금(진주)  영업점,인터넷,스마트폰 - 만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율
- 1개월 초과 : 연 0.1% 제한없음 -만65세 이상 비과세 종합저축 5,000만원 가능"
684,S,1,"정기적금  영업점 ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1% 비거주 외국인 외 제한없음 -만65세 이상 비과세 종합저축 5,000만원 가능"
685,S,1,"E-정기적금(비대면)  인터넷 ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1% 비거주 외국인 외 제한없음 -만65세 이상 비과세 종합저축 5,000만원 가능"
